Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
184872,2779765,45,11,single,rented,no,Air_traffic_controller,Malegaon,Maharashtra,4,13,0
184873,8615779,51,20,married,rented,yes,Biomedical_Engineer,Aligarh,Uttar_Pradesh,6,14,0
184874,9390849,25,10,married,rented,yes,Graphic_Designer,"Khora,_Ghaziabad",Uttar_Pradesh,10,13,0
184875,7442529,57,6,single,rented,yes,Chef,Saharsa[29],Bihar,5,10,0
184876,7245269,37,19,single,rented,no,Surgeon,Agra,Uttar_Pradesh,10,12,0
184877,3289057,78,14,married,rented,yes,Technology_specialist,Burhanpur,Madhya_Pradesh,13,12,0
184878,6868153,27,5,married,owned,yes,Technology_specialist,Tirunelveli,Tamil_Nadu,5,12,0
184879,8225744,43,0,married,rented,yes,Technician,Bilaspur,Chhattisgarh,0,11,0
184880,8489507,30,13,single,owned,no,Magistrate,Dehri[30],Bihar,12,12,0
184881,5413710,53,19,single,rented,no,Artist,Ranchi,Jharkhand,12,12,0
184882,8605005,31,20,single,rented,no,Petroleum_Engineer,Mysore[7][8][9],Karnataka,5,14,0
184883,7474639,44,12,single,rented,yes,Chef,Tadipatri,Andhra_Pradesh,3,13,0
184884,3656909,68,14,single,norent_noown,no,Politician,Katni,Madhya_Pradesh,4,14,0
184885,7475446,60,13,married,rented,no,Firefighter,Chandigarh_city,Chandigarh,5,14,0
184886,9639313,38,4,single,rented,yes,Lawyer,Yamunanagar,Haryana,4,14,0
184887,3483388,47,6,single,rented,no,Technician,Amroha,Uttar_Pradesh,6,13,0
184888,5570090,74,1,single,rented,no,Politician,Bardhaman,West_Bengal,1,11,0
184889,1117250,52,7,single,rented,no,Chemical_engineer,Hapur,Uttar_Pradesh,5,14,0
184890,3142984,22,13,single,rented,no,Chef,Haridwar,Uttarakhand,10,12,1
184891,9230149,58,3,single,rented,no,Economist,Thiruvananthapuram,Kerala,3,13,0
184892,1621150,48,10,single,rented,yes,Air_traffic_controller,Tiruvottiyur,Tamil_Nadu,9,10,0
184893,2635606,59,8,single,rented,no,Physician,Khammam,Telangana,4,12,0
184894,7932994,57,18,single,rented,yes,Chemical_engineer,Bellary,Karnataka,12,11,0
184895,6814840,53,13,married,rented,no,Army_officer,Bhiwani,Haryana,3,11,0
184896,4022242,69,17,single,rented,no,Magistrate,Panihati,West_Bengal,9,12,0
184897,3483756,62,8,single,rented,yes,Dentist,Satna,Madhya_Pradesh,8,14,0
184898,5354431,24,1,single,owned,no,Petroleum_Engineer,Dibrugarh,Assam,1,14,0
184899,9678663,46,0,single,rented,no,Surgeon,Kadapa[23],Andhra_Pradesh,0,12,0
184900,5272864,40,19,single,rented,yes,Statistician,Katihar,Bihar,13,11,0
184901,6641682,42,0,single,rented,no,Industrial_Engineer,Ulhasnagar,Maharashtra,0,10,0
184902,865416,64,17,single,rented,no,Fashion_Designer,Rampur,Uttar_Pradesh,10,12,0
184903,1661569,32,12,single,rented,no,Petroleum_Engineer,Khammam,Telangana,5,13,0
184904,2909502,27,18,single,rented,no,Physician,Satna,Madhya_Pradesh,4,11,1
184905,8763343,57,13,single,rented,yes,Biomedical_Engineer,Serampore,West_Bengal,4,11,0
184906,3309801,69,19,single,rented,yes,Web_designer,Gandhinagar,Gujarat,6,11,0
184907,1960045,62,5,single,rented,no,Statistician,Pudukkottai,Tamil_Nadu,5,13,0
184908,1291411,56,6,single,rented,no,Chef,Mira-Bhayandar,Maharashtra,6,11,0
184909,9645128,26,2,single,rented,no,Artist,Kavali,Andhra_Pradesh,2,11,1
184910,2976480,33,11,single,rented,yes,Architect,Tinsukia,Assam,9,12,0
184911,5855304,54,13,single,rented,no,Physician,Jodhpur,Rajasthan,4,10,0
184912,8171478,48,13,single,rented,no,Aviator,Nellore[14][15],Andhra_Pradesh,9,11,0
184913,347594,48,11,single,rented,no,Magistrate,Deoghar,Jharkhand,11,11,0
184914,5082643,66,3,single,rented,yes,Graphic_Designer,Pimpri-Chinchwad,Maharashtra,3,13,0
184915,4555527,79,10,single,rented,no,Industrial_Engineer,Dehradun,Uttarakhand,3,11,0
184916,6107468,21,16,single,rented,no,Secretary,Nadiad,Gujarat,13,14,1
184917,260350,29,15,single,rented,no,Economist,Dindigul,Tamil_Nadu,11,10,0
184918,259809,34,0,single,rented,no,Biomedical_Engineer,Rohtak,Haryana,0,13,0
184919,1623907,44,14,single,norent_noown,no,Design_Engineer,Satna,Madhya_Pradesh,14,11,0
184920,3356354,52,9,single,rented,yes,Economist,Indore,Madhya_Pradesh,5,13,0
184921,8675283,65,20,single,rented,no,Petroleum_Engineer,Howrah,West_Bengal,13,13,0
184922,424512,60,16,single,rented,no,Designer,Bhopal,Madhya_Pradesh,5,11,0
184923,700895,33,0,single,rented,no,Technology_specialist,Surendranagar_Dudhrej,Gujarat,0,13,0
184924,9264415,51,10,single,rented,yes,Physician,"Khora,_Ghaziabad",Uttar_Pradesh,10,11,0
184925,8775036,71,14,single,rented,no,Magistrate,Sultan_Pur_Majra,Delhi,9,12,0
184926,5541889,75,11,single,rented,no,Petroleum_Engineer,Hajipur[31],Bihar,10,13,0
184927,2277963,33,10,married,rented,yes,Drafter,Berhampore,West_Bengal,10,11,0
184928,1500230,33,1,single,rented,yes,Designer,Farrukhabad,Uttar_Pradesh,1,13,0
184929,7393090,59,19,single,rented,no,Geologist,Malda,West_Bengal,4,13,0
184930,5663883,37,4,single,rented,no,Artist,Ajmer,Rajasthan,4,11,0
184931,3420288,71,16,single,rented,no,Architect,Guna,Madhya_Pradesh,4,14,0
184932,2890690,24,19,single,rented,yes,Civil_servant,Pudukkottai,Tamil_Nadu,13,13,0
184933,8716053,51,11,married,rented,yes,Psychologist,Tadepalligudem,Andhra_Pradesh,4,10,0
184934,3412117,76,3,single,rented,yes,Drafter,Jaunpur,Uttar_Pradesh,3,14,0
184935,6828373,69,13,single,rented,yes,Statistician,Amaravati,Andhra_Pradesh,3,13,0
184936,7226673,23,6,single,rented,no,Flight_attendant,Mysore[7][8][9],Karnataka,5,10,0
184937,2926190,71,0,single,rented,no,Physician,Bally,West_Bengal,0,14,0
184938,1621537,55,11,single,rented,no,Librarian,Bokaro,Jharkhand,11,12,0
184939,1199926,43,11,single,rented,no,Scientist,Ludhiana,Punjab,9,14,0
184940,2087379,33,17,married,rented,yes,Computer_hardware_engineer,Bokaro,Jharkhand,4,10,0
184941,1848729,41,20,married,rented,no,Technology_specialist,Suryapet,Telangana,11,13,0
184942,322330,54,9,married,rented,no,Industrial_Engineer,Tiruchirappalli[10],Tamil_Nadu,9,12,0
184943,6760782,68,5,single,rented,no,Chartered_Accountant,Kolkata,West_Bengal,5,11,0
184944,5875578,54,4,single,rented,yes,Technician,Orai,Uttar_Pradesh,4,14,0
184945,9299383,56,15,single,rented,no,Mechanical_engineer,Shahjahanpur,Uttar_Pradesh,8,12,0
184946,3006454,24,11,single,norent_noown,no,Comedian,Unnao,Uttar_Pradesh,11,11,0
184947,9272383,68,20,single,rented,no,Army_officer,Srinagar,Jammu_and_Kashmir,9,13,0
184948,9807280,37,0,single,rented,no,Analyst,Naihati,West_Bengal,0,13,0
184949,3648949,65,6,single,rented,yes,Artist,Satara,Maharashtra,6,11,0
184950,9504715,51,14,single,rented,yes,Consultant,Akola,Maharashtra,14,10,0
184951,6701205,71,13,married,rented,no,Statistician,Silchar,Assam,5,13,0
184952,4547051,45,11,single,rented,no,Hotel_Manager,Fatehpur,Uttar_Pradesh,8,10,0
184953,9345456,29,0,single,rented,no,Technician,Yamunanagar,Haryana,0,12,0
184954,1975538,40,9,single,rented,yes,Police_officer,Pondicherry,Puducherry,9,12,0
184955,6650713,72,8,single,rented,no,Librarian,Bulandshahr,Uttar_Pradesh,8,11,0
184956,5395461,71,10,single,rented,no,Technology_specialist,Chinsurah,West_Bengal,5,10,0
184957,6387025,34,20,single,rented,no,Design_Engineer,Kanpur,Uttar_Pradesh,9,11,0
184958,59539,51,3,married,norent_noown,no,Biomedical_Engineer,Madhyamgram,West_Bengal,3,12,0
184959,6432970,53,20,single,rented,no,Police_officer,Jalna,Maharashtra,6,13,0
184960,1298588,67,8,single,rented,no,Mechanical_engineer,Navi_Mumbai,Maharashtra,8,14,0
184961,7861257,39,7,single,rented,yes,Magistrate,Rampur,Uttar_Pradesh,7,11,0
184962,4515909,22,12,single,rented,yes,Chef,Sonipat,Haryana,7,13,0
184963,2564409,29,13,single,rented,yes,Computer_operator,Davanagere,Karnataka,7,12,1
184964,1707111,53,5,single,rented,no,Geologist,Kochi,Kerala,5,12,0
184965,8026974,23,20,single,rented,yes,Civil_servant,Chapra,Bihar,11,12,1
184966,9538930,73,1,single,rented,yes,Engineer,Chennai,Tamil_Nadu,1,12,0
184967,3205080,47,10,single,rented,no,Biomedical_Engineer,Kirari_Suleman_Nagar,Delhi,10,13,0
184968,5288986,47,3,single,rented,no,Comedian,Miryalaguda,Telangana,3,12,0
184969,1141065,65,3,single,rented,no,Flight_attendant,Tinsukia,Assam,3,11,0
184970,5844298,62,5,single,rented,no,Magistrate,Gulbarga,Karnataka,5,10,0
184971,6207088,35,16,single,rented,no,Economist,Arrah,Bihar,13,13,0
184972,4536448,43,18,single,norent_noown,no,Flight_attendant,Bhavnagar,Gujarat,6,14,0
184973,2284439,60,18,single,rented,no,Designer,South_Dumdum,West_Bengal,11,12,0
184974,9768901,74,15,married,rented,no,Comedian,Gudivada,Andhra_Pradesh,3,11,0
184975,6204574,27,12,single,rented,no,Chemical_engineer,Srikakulam,Andhra_Pradesh,5,14,0
184976,1942552,51,20,single,norent_noown,yes,Army_officer,Tiruchirappalli[10],Tamil_Nadu,4,13,0
184977,4542920,64,11,single,owned,yes,Physician,Mysore[7][8][9],Karnataka,11,14,0
184978,7037934,53,17,married,rented,no,Scientist,Barasat,West_Bengal,7,12,0
184979,924892,27,6,single,rented,no,Air_traffic_controller,Farrukhabad,Uttar_Pradesh,6,12,0
184980,6083790,31,5,single,rented,no,Physician,Sagar,Madhya_Pradesh,4,11,0
184981,4727668,62,20,single,rented,yes,Drafter,Khandwa,Madhya_Pradesh,7,10,0
184982,579762,48,20,single,rented,no,Consultant,Coimbatore,Tamil_Nadu,12,11,0
184983,4281675,65,15,single,rented,no,Mechanical_engineer,Loni,Uttar_Pradesh,6,11,0
184984,2447204,33,12,single,rented,yes,Fashion_Designer,Thanjavur,Tamil_Nadu,12,12,0
184985,1227823,30,5,single,rented,yes,Aviator,Pudukkottai,Tamil_Nadu,5,13,0
184986,4358383,67,11,single,rented,yes,Drafter,Pune,Maharashtra,6,13,0
184987,3565306,68,0,single,rented,yes,Drafter,Giridih,Jharkhand,0,14,0
184988,5844230,44,9,single,rented,no,Computer_hardware_engineer,Ajmer,Rajasthan,9,13,0
184989,6126601,58,15,single,rented,no,Design_Engineer,Burhanpur,Madhya_Pradesh,4,10,0
184990,6634248,34,12,single,rented,no,Comedian,Moradabad,Uttar_Pradesh,9,13,0
184991,6296539,30,19,single,owned,no,Psychologist,Kalyan-Dombivli,Maharashtra,3,10,0
184992,7313501,77,5,single,rented,no,Scientist,Jamalpur[36],Bihar,5,10,0
184993,7648582,34,8,single,rented,no,Psychologist,Kochi,Kerala,8,12,0
184994,7767715,59,4,single,rented,no,Air_traffic_controller,Visakhapatnam[4],Andhra_Pradesh,4,14,0
184995,3045248,50,1,single,rented,yes,Surveyor,Chinsurah,West_Bengal,1,14,0
184996,8953239,65,13,single,rented,no,Computer_operator,Ahmednagar,Maharashtra,3,10,0
184997,4128579,52,15,married,rented,no,Technical_writer,Miryalaguda,Telangana,13,13,0
184998,2946448,63,0,single,rented,no,Dentist,Munger,Bihar,0,13,0
184999,5824731,61,7,single,rented,yes,Financial_Analyst,Sirsa,Haryana,6,14,0
185000,8801121,26,0,single,rented,yes,Technology_specialist,Bulandshahr,Uttar_Pradesh,0,10,0
185001,9409703,53,16,married,rented,no,Dentist,Chapra,Bihar,14,12,0
185002,3797942,78,10,single,rented,no,Scientist,Satara,Maharashtra,7,14,0
185003,4245438,43,9,single,rented,yes,Psychologist,Udupi,Karnataka,6,11,0
185004,7945384,35,19,single,rented,yes,Firefighter,Dharmavaram,Andhra_Pradesh,11,11,0
185005,2803101,25,10,single,rented,no,Physician,Sikar,Rajasthan,10,14,1
185006,9951774,40,12,single,rented,no,Hotel_Manager,Secunderabad,Telangana,7,12,0
185007,4341353,78,6,single,norent_noown,yes,Petroleum_Engineer,Yamunanagar,Haryana,6,10,0
185008,7363274,70,9,married,rented,no,Drafter,Shahjahanpur,Uttar_Pradesh,5,14,0
185009,5910135,71,2,married,rented,yes,Politician,Begusarai,Bihar,2,11,0
185010,305527,60,14,single,rented,no,Artist,Chapra,Bihar,14,14,0
185011,1529495,53,6,single,owned,yes,Microbiologist,Rourkela,Odisha,6,14,0
185012,8702383,76,20,single,rented,no,Surveyor,Mahbubnagar,Telangana,3,12,0
185013,6486411,48,10,single,norent_noown,no,Architect,Bijapur,Karnataka,10,11,0
185014,4732134,67,19,married,rented,no,Mechanical_engineer,Kharagpur,West_Bengal,6,11,0
185015,3768361,75,9,single,owned,yes,Flight_attendant,Jaipur,Rajasthan,6,13,0
185016,911309,69,12,single,rented,no,Flight_attendant,Nanded,Maharashtra,9,13,0
185017,2282442,47,4,single,rented,yes,Petroleum_Engineer,Raipur,Chhattisgarh,4,13,0
185018,6083059,54,0,single,rented,no,Geologist,Bhagalpur,Bihar,0,10,0
185019,7667206,74,17,married,rented,no,Surgeon,Siwan[32],Bihar,9,12,0
185020,1400828,69,9,single,rented,no,Politician,Sangli-Miraj_&_Kupwad,Maharashtra,9,10,0
185021,8845611,37,14,single,rented,no,Physician,Avadi,Tamil_Nadu,10,13,0
185022,3338595,23,15,single,rented,no,Civil_engineer,Tezpur,Assam,4,10,1
185023,685679,35,10,single,rented,no,Biomedical_Engineer,Bharatpur,Rajasthan,10,11,0
185024,9777389,29,9,single,owned,no,Comedian,Kharagpur,West_Bengal,9,14,0
185025,1151777,41,0,single,rented,no,Surveyor,Narasaraopet,Andhra_Pradesh,0,10,0
185026,6725891,25,11,single,owned,no,Graphic_Designer,Ambala,Haryana,11,14,0
185027,407393,73,16,single,rented,no,Chemical_engineer,Tezpur,Assam,10,12,0
185028,6189149,30,0,single,norent_noown,no,Librarian,Thrissur,Kerala,0,14,0
185029,536306,79,5,single,rented,no,Industrial_Engineer,Begusarai,Bihar,5,11,0
185030,8259435,64,15,single,rented,no,Technical_writer,Chapra,Bihar,4,10,0
185031,9728879,30,5,single,rented,yes,Artist,Gudivada,Andhra_Pradesh,5,12,0
185032,7058931,40,10,single,rented,no,Librarian,Ambarnath,Maharashtra,10,13,0
185033,3268962,23,18,single,rented,no,Software_Developer,Mehsana,Gujarat,11,13,0
185034,8198785,30,10,single,rented,no,Technician,Surendranagar_Dudhrej,Gujarat,10,11,0
185035,7710784,61,19,single,rented,yes,Graphic_Designer,Raurkela_Industrial_Township,Odisha,3,10,0
185036,4539410,35,5,single,owned,no,Software_Developer,Parbhani,Maharashtra,5,12,0
185037,156145,69,7,single,rented,yes,Web_designer,Haldia,West_Bengal,7,13,0
185038,9804751,59,3,single,rented,no,Financial_Analyst,Ballia,Uttar_Pradesh,3,11,0
185039,5131419,26,2,single,rented,no,Civil_engineer,Varanasi,Uttar_Pradesh,2,10,1
185040,9766082,28,9,single,rented,no,Army_officer,Durgapur,West_Bengal,3,14,1
185041,7503751,27,17,single,rented,no,Statistician,Adoni,Andhra_Pradesh,8,14,1
185042,1089480,64,18,single,rented,no,Drafter,Bhalswa_Jahangir_Pur,Delhi,3,11,0
185043,7575197,28,12,single,rented,no,Scientist,Maheshtala,West_Bengal,12,14,0
185044,4734936,31,1,single,rented,yes,Librarian,Ongole,Andhra_Pradesh,1,10,0
185045,9434255,52,12,single,rented,no,Biomedical_Engineer,Vijayawada,Andhra_Pradesh,12,12,0
185046,3220675,42,6,single,rented,yes,Psychologist,Hubliâ€“Dharwad,Karnataka,4,12,0
185047,5539704,68,16,single,rented,yes,Scientist,Amroha,Uttar_Pradesh,8,12,0
185048,3140751,21,2,single,rented,no,Technology_specialist,Parbhani,Maharashtra,2,10,0
185049,7936020,24,18,single,rented,no,Web_designer,Sambhal,Uttar_Pradesh,5,12,0
185050,3391057,58,17,single,rented,no,Police_officer,Jabalpur,Madhya_Pradesh,8,10,0
185051,3055894,68,3,single,rented,no,Firefighter,Bahraich,Uttar_Pradesh,3,12,0
185052,7450646,55,19,single,rented,yes,Industrial_Engineer,Morbi,Gujarat,4,10,0
185053,2431771,24,10,married,rented,no,Civil_engineer,Muzaffarnagar,Uttar_Pradesh,10,12,0
185054,6851394,48,16,single,rented,no,Design_Engineer,Phagwara,Punjab,10,14,0
185055,2462318,26,1,single,rented,no,Technology_specialist,Rewa,Madhya_Pradesh,1,11,0
185056,6196897,25,3,single,rented,no,Flight_attendant,Bhilai,Chhattisgarh,3,12,0
185057,7499562,32,8,single,rented,no,Microbiologist,Patiala,Punjab,4,13,0
185058,5840140,55,0,single,rented,no,Mechanical_engineer,Nangloi_Jat,Delhi,0,10,0
185059,1678997,47,20,single,rented,no,Civil_engineer,Uluberia,West_Bengal,12,13,0
185060,2509059,43,3,single,rented,yes,Mechanical_engineer,Bikaner,Rajasthan,3,14,0
185061,6296816,37,0,single,rented,no,Petroleum_Engineer,Kozhikode,Kerala,0,11,0
185062,4392708,28,1,single,rented,yes,Firefighter,Patiala,Punjab,1,10,0
185063,1684072,73,5,single,rented,no,Financial_Analyst,New_Delhi,Delhi,5,10,0
185064,7761009,38,3,single,rented,no,Mechanical_engineer,Korba,Chhattisgarh,3,12,0
185065,4733565,41,19,single,rented,no,Consultant,Siwan[32],Bihar,8,13,0
185066,7693539,71,6,single,rented,no,Computer_hardware_engineer,Giridih,Jharkhand,5,11,0
185067,358137,21,14,single,rented,no,Hotel_Manager,Hyderabad,Telangana,3,12,0
185068,4865437,47,6,single,rented,yes,Physician,Ahmedabad,Gujarat,4,11,0
185069,44231,54,13,married,rented,no,Chemical_engineer,Tirupati[21][22],Andhra_Pradesh,4,12,0
185070,5927472,54,1,single,rented,no,Chef,Kollam,Kerala,1,10,0
185071,949253,59,6,married,rented,no,Economist,Shimoga,Karnataka,6,10,0
185072,6677142,26,12,single,rented,no,Flight_attendant,Vellore,Tamil_Nadu,10,11,0
185073,3535310,29,10,single,rented,no,Analyst,Ajmer,Rajasthan,10,14,0
185074,9297026,56,17,married,rented,no,Surveyor,Darbhanga,Bihar,4,12,0
185075,2921933,58,12,single,rented,no,Psychologist,Dindigul,Tamil_Nadu,3,14,0
185076,4772948,46,17,single,rented,no,Air_traffic_controller,Muzaffarnagar,Uttar_Pradesh,11,14,0
185077,9856572,75,8,single,rented,no,Geologist,New_Delhi,Delhi,8,12,0
185078,8925245,63,0,single,rented,no,Designer,Kottayam,Kerala,0,10,0
185079,279696,49,17,single,rented,yes,Graphic_Designer,Ambattur,Tamil_Nadu,12,13,0
185080,1169819,72,18,single,rented,yes,Computer_operator,Vadodara,Gujarat,11,10,0
185081,1534834,24,0,single,rented,yes,Technical_writer,Berhampur,Odisha,0,12,0
185082,5262116,43,1,single,rented,no,Hotel_Manager,Ramgarh,Jharkhand,1,10,0
185083,9976619,71,5,single,rented,no,Artist,New_Delhi,Delhi,4,12,0
185084,3806203,45,10,married,rented,yes,Police_officer,Ratlam,Madhya_Pradesh,10,13,0
185085,5604484,51,14,single,rented,no,Geologist,Sikar,Rajasthan,4,13,0
185086,673616,30,20,married,rented,yes,Financial_Analyst,North_Dumdum,West_Bengal,7,10,0
185087,1586203,65,17,single,rented,no,Police_officer,Loni,Uttar_Pradesh,5,10,0
185088,8515666,62,13,married,rented,no,Physician,Guntakal,Andhra_Pradesh,7,11,0
185089,450549,22,3,single,rented,yes,Official,Agra,Uttar_Pradesh,3,13,0
185090,1434051,67,18,single,rented,no,Psychologist,Kishanganj[35],Bihar,10,13,0
185091,3779002,57,8,single,rented,no,Graphic_Designer,Amravati,Maharashtra,8,14,0
185092,3430788,63,3,single,rented,no,Design_Engineer,Bidar,Karnataka,3,10,0
185093,5305500,38,3,single,rented,no,Politician,Aurangabad[39],Bihar,3,11,0
185094,8782393,22,17,single,rented,yes,Computer_hardware_engineer,Tadipatri,Andhra_Pradesh,13,11,0
185095,3533484,47,6,single,rented,no,Web_designer,Berhampore,West_Bengal,6,12,0
185096,3061413,75,6,single,rented,yes,Dentist,New_Delhi,Delhi,6,11,0
185097,7181606,57,6,single,rented,no,Psychologist,Panihati,West_Bengal,6,11,0
185098,279241,41,0,single,rented,yes,Physician,Thiruvananthapuram,Kerala,0,14,0
185099,2487959,48,20,single,rented,no,Chef,Agra,Uttar_Pradesh,5,10,0
185100,630763,36,17,married,rented,no,Hotel_Manager,Hapur,Uttar_Pradesh,13,13,0
185101,8196418,61,15,single,owned,yes,Lawyer,Rajpur_Sonarpur,West_Bengal,5,12,0
185102,2607355,56,7,single,rented,no,Air_traffic_controller,Jorhat,Assam,7,14,0
185103,4828749,28,15,single,rented,no,Librarian,Rajahmundry[19][20],Andhra_Pradesh,5,11,1
185104,660630,70,1,single,rented,yes,Chartered_Accountant,Pune,Maharashtra,1,10,0
185105,554517,21,7,single,rented,no,Geologist,Tezpur,Assam,5,13,1
185106,8649314,67,9,single,rented,no,Financial_Analyst,Darbhanga,Bihar,9,12,0
185107,733884,57,12,single,rented,no,Analyst,Rampur,Uttar_Pradesh,6,11,0
185108,9451139,22,17,single,rented,no,Psychologist,Udupi,Karnataka,14,14,1
185109,2744667,27,17,single,rented,no,Fashion_Designer,Nagercoil,Tamil_Nadu,12,11,0
185110,5616951,54,13,single,rented,yes,Scientist,Bhagalpur,Bihar,12,13,0
185111,3926552,21,4,single,owned,no,Design_Engineer,Nashik,Maharashtra,4,12,0
185112,1806183,23,3,single,rented,no,Chemical_engineer,Gangtok,Sikkim,3,14,0
185113,9615150,74,1,single,rented,yes,Technology_specialist,Munger,Bihar,1,13,0
185114,2662346,27,17,single,rented,no,Engineer,Aurangabad,Maharashtra,8,11,0
185115,881669,57,20,single,rented,no,Physician,Chandigarh_city,Chandigarh,12,14,0
185116,1924316,26,5,single,rented,yes,Dentist,Hazaribagh,Jharkhand,5,14,0
185117,3304937,63,19,single,rented,yes,Fashion_Designer,Ghaziabad,Uttar_Pradesh,14,13,0
185118,9493039,55,16,single,rented,no,Graphic_Designer,Darbhanga,Bihar,13,11,0
185119,8803601,78,4,single,rented,no,Statistician,Bijapur,Karnataka,4,11,0
185120,2824175,54,0,single,rented,no,Chef,Serampore,West_Bengal,0,10,0
185121,8901342,50,12,single,rented,no,Lawyer,Thane,Maharashtra,9,14,0
185122,238772,25,16,single,rented,no,Surveyor,Motihari[34],Bihar,14,13,0
185123,9518187,69,9,married,rented,no,Surgeon,Pali,Rajasthan,3,11,0
185124,6171221,56,18,single,rented,no,Graphic_Designer,Bareilly,Uttar_Pradesh,9,10,0
185125,2317886,39,15,single,rented,yes,Geologist,Raichur,Karnataka,3,13,0
185126,2989320,76,13,single,rented,no,Mechanical_engineer,Ludhiana,Punjab,9,14,0
185127,3311941,60,19,single,owned,no,Civil_servant,Pali,Rajasthan,11,14,0
185128,7855403,35,0,single,rented,yes,Fashion_Designer,Bhilwara,Rajasthan,0,10,0
185129,8886565,68,14,single,rented,no,Industrial_Engineer,Dhule,Maharashtra,5,14,0
185130,9530702,57,12,single,rented,no,Design_Engineer,Muzaffarnagar,Uttar_Pradesh,8,11,0
185131,4342058,26,4,single,rented,yes,Technology_specialist,Noida,Uttar_Pradesh,4,10,0
185132,2421681,33,8,single,rented,yes,Technology_specialist,Kurnool[18],Andhra_Pradesh,4,13,0
